# Sim1FullTARC (Up to date)
# 343 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
4.946,722.536,722.536,17.813,17.882,-10.595,10.596,36.029,0.007,36.029,89.989,1.56,0.074,28.61,-80.6,0.354,3.697e-5,-8.754,-0.03,76.972,89.984,545.514,55.5,0.033,7.72e-4,9.792,68.895,58.63,1.537,0,0,0.436,0.6,0,0,0,0.6,0.083,0.144,4.856e-4,0,0,0,0,-0.017,2.446,90,3.224,986.486,0.001,333.253,0.055,1.125e6,6.68,35.048,0.05,0.106,0.002
4.996,725.414,725.414,17.285,17.355,-10.539,10.54,36.285,0.007,36.285,89.989,1.555,0.126,28.61,-80.6,0.181,3.693e-5,-8.252,-0.042,76.548,89.985,545.514,55.5,0.033,7.72e-4,9.791,68.979,58.63,1.549,0,0,0.412,0.6,0,0,0,0.6,0.042,0.082,3.06e-4,0,0,0,0,-0.016,2.522,90,3.219,986.379,0.001,333.25,0.053,1.094e6,6.68,35.048,0.05,0.106,0.002
5.046,728.207,728.207,16.759,16.831,-10.505,10.506,36.539,0.007,36.539,89.989,1.55,0.083,28.61,-80.6,0.33,3.685e-5,-7.847,-0.017,76.145,89.987,545.514,55.5,0.033,7.72e-4,9.791,68.907,58.63,1.538,0,0,0.389,0.6,0,0,0,0.6,0.078,0.134,1.909e-4,0,0,0,0,-0.015,2.481,90,3.215,986.276,0.001,333.247,0.052,1.062e6,6.68,35.048,0.05,0.107,0.002
5.096,730.913,730.913,16.234,16.308,-10.48,10.48,36.793,0.007,36.793,89.989,1.548,0.01,28.61,-80.6,0.614,3.689e-5,-7.177,-0.006,75.768,89.988,545.514,55.5,0.033,7.72e-4,9.791,68.77,58.63,1.518,0,0,0.365,0.6,0,0,0,0.601,0.145,0.233,-3.927e-4,0,0,0,0,-0.013,2.385,90,3.21,986.175,0.001,333.244,0.05,1.029e6,6.68,35.048,0.05,0.107,0.002
5.146,733.533,733.533,15.711,15.787,-10.436,10.436,37.047,0.007,37.047,89.989,1.547,0.025,28.61,-80.6,0.566,3.699e-5,-6.391,-0.002,75.429,89.989,545.514,55.5,0.033,7.72e-4,9.791,68.792,58.63,1.521,0,0,0.343,0.6,0,0,0,0.601,0.134,0.215,2.536e-4,0,0,0,0,-0.011,2.372,90,3.206,986.078,0.001,333.242,0.049,9.971e5,6.68,35.048,0.05,0.107,0.002
5.196,736.068,736.068,15.191,15.269,-10.389,10.389,37.301,0.007,37.301,89.989,1.545,0.052,28.61,-80.6,0.453,3.702e-5,-5.762,0.001,75.126,89.99,545.514,55.5,0.033,7.72e-4,9.791,68.847,58.63,1.529,0,0,0.322,0.6,0,0,0,0.6,0.107,0.173,-4.572e-4,0,0,0,0,-0.01,2.361,90,3.201,985.985,0.001,333.239,0.047,9.658e5,6.68,35.048,0.05,0.108,0.002
5.246,738.517,738.517,14.673,14.754,-10.317,10.319,37.554,0.007,37.554,89.989,1.539,0.183,28.61,-80.6,0.173,3.702e-5,5.558,0.026,74.846,89.991,545.514,55.5,0.033,7.72e-4,9.791,68.982,58.63,1.55,0,0,0.303,0.6,0,0,0,0.6,0.041,0.053,4.19e-4,0,0,0,0,0.01,2.482,90,3.197,985.894,0.001,333.236,0.046,9.367e5,6.68,35.048,0.05,0.108,0.002
5.296,740.882,740.882,14.159,14.241,-10.261,10.264,37.806,0.008,37.806,89.989,1.528,0.259,28.61,-80.6,0.601,3.697e-5,5.93,0.012,74.56,89.992,545.514,55.5,0.033,7.72e-4,9.791,68.775,58.63,1.519,0,0,0.284,0.6,0,0,0,0.601,0.142,0.204,5.996e-5,0,0,0,0,0.012,2.543,90,3.193,985.806,0.001,333.234,0.044,9.07e5,6.68,35.048,0.05,0.108,0.002
5.346,743.162,743.162,13.647,13.731,-10.197,10.204,38.055,0.008,38.055,89.988,1.512,0.37,28.61,-80.6,1.253,3.703e-5,6.762,0.008,74.245,89.992,545.514,55.5,0.033,7.72e-4,9.791,68.468,58.63,1.473,0,0,0.267,0.6,0,0,0,0.603,0.3,0.426,2.649e-4,0,0,0,0,0.016,2.662,90,3.189,985.722,0.001,333.232,0.043,8.786e5,6.68,35.048,0.05,0.108,0.002
5.396,745.359,745.359,13.138,13.223,-10.171,10.176,38.302,0.008,38.302,89.988,1.495,0.329,28.61,-80.6,1.158,3.689e-5,7.796,0.01,73.881,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.512,58.63,1.479,0,0,0.248,0.6,0,0,0,0.602,0.277,0.387,-4.209e-4,0,0,0,0,0.023,2.592,90,3.186,985.64,0.001,333.229,0.041,8.47e5,6.68,35.048,0.05,0.109,0.002
5.446,747.473,747.473,12.631,12.717,-10.134,10.14,38.546,0.008,38.546,89.988,1.478,0.339,28.61,-80.6,1.338,3.689e-5,8.744,0.009,73.467,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.428,58.63,1.467,0,0,0.231,0.6,0,0,0,0.603,0.321,0.439,4.563e-4,0,0,0,0,0.032,2.594,90,3.182,985.562,0.001,333.227,0.04,8.169e5,6.68,35.048,0.05,0.109,0.002
5.496,749.503,749.503,12.124,12.212,-10.12,10.124,38.787,0.008,38.787,89.988,1.463,0.261,28.61,-80.6,0.986,3.683e-5,9.563,0.013,73.008,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.592,58.63,1.491,0,0,0.213,0.6,0,0,0,0.602,0.235,0.31,8.491e-6,0,0,0,0,0.041,2.471,90,3.179,985.487,0.001,333.225,0.038,7.846e5,6.68,35.048,0.05,0.109,0.002
5.546,751.451,751.451,11.619,11.709,-10.097,10.1,39.026,0.008,39.026,89.988,1.451,0.229,28.61,-80.6,0.883,3.686e-5,10.125,0.016,72.515,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.641,58.63,1.499,0,0,0.196,0.6,0,0,0,0.601,0.21,0.265,1.453e-4,0,0,0,0,0.05,2.407,90,3.175,985.415,0.001,333.223,0.037,7.535e5,6.68,35.048,0.05,0.11,0.002
5.596,753.315,753.315,11.114,11.207,-10.086,10.088,39.263,0.008,39.263,89.988,1.441,0.159,28.61,-80.6,0.453,3.686e-5,10.471,0.033,71.999,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.845,58.63,1.529,0,0,0.179,0.6,0,0,0,0.6,0.107,0.106,1.531e-4,0,0,0,0,0.058,2.268,90,3.172,985.346,0.001,333.221,0.035,7.211e5,6.68,35.048,0.05,0.11,0.001
5.646,755.097,755.097,10.61,10.707,-10.066,10.067,39.499,0.008,39.499,89.988,1.434,0.13,28.61,-80.6,0.297,3.687e-5,10.588,0.052,71.472,89.993,545.514,55.5,0.033,7.72e-4,9.791,68.921,58.63,1.54,0,0,0.164,0.6,0,0,0,0.6,0.07,0.043,1.436e-5,0,0,0,0,0.065,2.183,90,3.169,985.28,0.001,333.219,0.034,6.899e5,6.68,35.048,0.05,0.11,0.001
5.696,756.797,756.797,10.108,10.208,-10.017,10.019,39.733,0.009,39.733,89.988,1.426,0.2,28.61,-80.6,1.033,3.686e-5,10.828,0.012,70.938,89.992,545.514,55.5,0.033,7.72e-4,9.791,68.57,58.63,1.488,0,0,0.152,0.6,0,0,0,0.602,0.246,0.293,1.848e-5,0,0,0,0,0.074,2.272,90,3.166,985.217,0.001,333.218,0.032,6.624e5,6.68,35.048,0.05,0.111,0.001
5.746,758.414,758.414,9.608,9.712,-9.995,9.996,39.966,0.009,39.966,89.987,1.416,0.186,28.61,-80.6,1.057,3.687e-5,11.246,0.012,70.386,89.992,545.514,55.5,0.033,7.72e-4,9.791,68.558,58.63,1.486,0,0,0.138,0.6,0,0,0,0.602,0.252,0.288,4.649e-4,0,0,0,0,0.087,2.209,90,3.164,985.157,0.001,333.216,0.031,6.319e5,6.68,35.048,0.05,0.111,0.001
5.796,759.949,759.949,9.109,9.217,-9.961,9.963,40.198,0.009,40.198,89.987,1.406,0.212,28.61,-80.6,1.514,3.686e-5,11.694,0.006,69.813,89.991,545.514,55.5,0.033,7.72e-4,9.791,68.346,58.63,1.454,0,0,0.126,0.6,0,0,0,0.604,0.365,0.428,-4.914e-4,0,0,0,0,0.103,2.219,90,3.161,985.1,0.001,333.215,0.029,6.033e5,6.68,35.048,0.05,0.111,0.001
5.846,761.402,761.402,8.612,8.724,-9.912,9.916,40.428,0.009,40.428,89.987,1.394,0.29,28.61,-80.6,2.625,3.683e-5,12.382,9.713e-4,69.213,89.991,545.514,55.5,0.033,7.72e-4,9.791,67.849,58.63,1.38,0,0,0.117,0.6,0,0,0,0.612,0.648,0.767,4.501e-4,0,0,0,0,0.126,2.335,90,3.159,985.046,0.001,333.213,0.028,5.775e5,6.68,35.048,0.05,0.111,0.001
5.896,762.774,762.774,8.117,8.234,-9.886,9.89,40.655,0.009,40.655,89.987,1.379,0.295,28.61,-80.6,3.029,3.683e-5,13.252,-6.44e-4,68.572,89.99,545.514,55.5,0.033,7.72e-4,9.791,67.675,58.63,1.354,0,0,0.106,0.6,0,0,0,0.615,0.753,0.859,1.887e-5,0,0,0,0,0.16,2.313,90,3.156,984.995,0.001,333.212,0.027,5.487e5,6.68,35.048,0.05,0.112,0.001
5.946,764.066,764.066,7.624,7.745,-9.862,9.867,40.88,0.009,40.88,89.987,1.364,0.295,28.61,-80.6,3.445,3.678e-5,14.111,-0.002,67.888,89.99,545.514,55.5,0.033,7.72e-4,9.791,67.498,58.63,1.327,0,0,0.096,0.6,0,0,0,0.619,0.864,0.944,4.527e-4,0,0,0,0,0.203,2.281,90,3.154,984.947,0.001,333.21,0.025,5.199e5,6.68,35.048,0.05,0.112,9.961e-4
5.996,765.276,765.276,7.131,7.258,-9.85,9.854,41.103,0.009,41.103,89.987,1.35,0.266,28.61,-80.6,3.491,3.681e-5,14.903,-0.002,67.162,89.989,545.514,55.5,0.033,7.72e-4,9.791,67.478,58.63,1.325,0,0,0.085,0.6,0,0,0,0.62,0.876,0.906,4.231e-4,0,0,0,0,0.255,2.179,90,3.152,984.903,0.001,333.209,0.024,4.895e5,6.68,35.048,0.05,0.112,9.339e-4
6.046,766.405,766.405,6.639,6.772,-9.814,9.819,41.323,0.009,41.323,89.987,1.336,0.307,28.61,-80.6,4.663,3.681e-5,15.689,-0.004,66.398,89.989,545.514,55.5,0.033,7.72e-4,9.791,66.998,58.63,1.253,0,0,0.078,0.6,0,0,0,0.633,1.198,1.187,1.067e-4,0,0,0,0,0.315,2.234,90,3.15,984.861,0.001,333.208,0.023,4.638e5,6.68,35.048,0.05,0.113,8.72e-4
6.096,767.454,767.454,6.15,6.289,-9.77,9.777,41.541,0.01,41.541,89.987,1.319,0.375,28.61,-80.6,6.429,3.68e-5,16.631,-0.005,65.59,89.988,545.514,55.5,0.033,7.72e-4,9.791,66.321,58.63,1.151,0,0,0.073,0.6,0,0,0,0.658,1.709,1.577,-4.47e-5,0,0,0,0,0.392,2.353,90,3.148,984.822,0.001,333.207,0.021,4.406e5,6.68,35.048,0.05,0.113,8.105e-4
6.146,768.423,768.423,5.662,5.809,-9.741,9.749,41.756,0.01,41.756,89.987,1.3,0.396,28.61,-80.6,7.676,3.681e-5,17.659,-0.006,64.733,89.988,545.514,55.5,0.033,7.72e-4,9.791,65.874,58.63,1.084,0,0,0.067,0.6,0,0,0,0.677,2.089,1.768,-3.638e-5,0,0,0,0,0.498,2.369,90,3.147,984.786,0.001,333.206,0.02,4.151e5,6.68,35.048,0.05,0.113,7.492e-4
6.196,769.312,769.312,5.175,5.331,-9.721,9.729,41.967,0.01,41.967,89.987,1.28,0.393,28.61,-80.6,8.705,3.683e-5,18.637,-0.006,63.825,89.987,545.514,55.5,0.033,7.72e-4,9.791,65.522,58.63,1.032,0,0,0.06,0.6,0,0,0,0.693,2.413,1.856,4.861e-4,0,0,0,0,0.634,2.328,90,3.145,984.753,0.001,333.205,0.019,3.881e5,6.68,35.048,0.05,0.114,6.884e-4
6.246,770.121,770.121,4.689,4.856,-9.725,9.731,42.175,0.01,42.175,89.986,1.262,0.335,28.61,-80.6,8.822,3.683e-5,19.466,-0.005,62.872,89.987,545.514,55.5,0.033,7.72e-4,9.791,65.483,58.63,1.026,0,0,0.051,0.6,0,0,0,0.695,2.451,1.693,-9.586e-5,0,0,0,0,0.82,2.139,90,3.144,984.723,0.001,333.204,0.017,3.563e5,6.68,35.048,0.05,0.114,6.279e-4
6.296,770.85,770.85,4.204,4.384,-9.672,9.681,42.381,0.01,42.381,89.986,1.243,0.413,28.61,-80.6,11.926,3.684e-5,20.223,-0.006,61.88,89.986,545.514,55.5,0.033,7.72e-4,9.791,64.517,58.63,0.881,0,0,0.049,0.6,0,0,0,0.741,3.494,2.094,-3.066e-4,0,0,0,0,0.985,2.29,90,3.143,984.696,0.001,333.203,0.016,3.378e5,6.68,35.048,0.05,0.114,5.679e-4
6.346,771.5,771.5,3.721,3.917,-9.636,9.646,42.583,0.01,42.583,89.986,1.222,0.446,28.61,-80.6,14.464,3.683e-5,20.999,-0.006,60.849,89.986,545.514,55.5,0.033,7.72e-4,9.791,63.818,58.63,0.777,0,0,0.044,0.6,0,0,0,0.769,4.414,2.216,-3.068e-4,0,0,0,0,1.212,2.324,90,3.142,984.672,0.001,333.203,0.015,3.162e5,6.68,35.048,0.05,0.115,5.086e-4
6.396,772.071,772.071,3.24,3.455,-9.626,9.635,42.782,0.01,42.782,89.986,1.2,0.421,28.61,-80.6,16.192,3.684e-5,21.66,-0.005,59.782,89.985,545.514,55.5,0.033,7.72e-4,9.791,63.384,58.63,0.712,0,0,0.037,0.6,0,0,0,0.779,5.072,2.066,-3.723e-4,0,0,0,0,1.543,2.204,90,3.141,984.651,0.001,333.202,0.014,2.891e5,6.68,35.048,0.05,0.115,4.502e-4
6.446,772.563,772.563,2.759,3,-9.598,9.608,42.977,0.01,42.977,89.986,1.179,0.431,28.61,-80.6,19.138,3.685e-5,22.177,-0.005,58.686,89.985,545.514,55.5,0.033,7.72e-4,9.791,62.714,58.63,0.611,0,0,0.032,0.6,0,0,0,0.776,6.252,1.92,1.804e-4,0,0,0,0,1.902,2.163,90,3.14,984.633,0.001,333.202,0.013,2.666e5,6.68,35.048,0.05,0.115,3.928e-4
6.496,772.977,772.977,2.28,2.557,-9.59,9.599,43.168,0.011,43.168,89.986,1.157,0.406,28.61,-80.6,22.485,3.685e-5,22.447,-0.005,57.568,89.985,545.514,55.5,0.033,7.72e-4,9.791,62.049,58.63,0.512,0,0,0.026,0.6,0,0,0,0.756,7.182,0.058,1.722e-4,0,0,0,0,2.327,2.088,90,3.139,984.617,0.001,333.201,0.012,2.44e5,6.68,35.048,0.05,0.116,3.371e-4
6.546,773.311,773.311,1.801,2.13,-9.575,9.584,43.357,0.011,43.357,89.986,1.138,0.395,28.61,-80.6,27.069,3.685e-5,22.18,-0.005,56.45,89.984,545.514,55.5,0.033,7.72e-4,9.791,61.283,58.63,0.397,0,0,0.021,0.6,0,0,0,0.706,8.345,-3.171,-3.557e-4,0,0,0,0,2.653,2.06,90,3.139,984.605,0.001,333.201,0.011,2.258e5,6.68,35.048,0.05,0.116,2.84e-4
6.596,773.567,773.567,1.322,1.731,-9.546,9.555,43.542,0.011,43.542,89.986,1.118,0.408,28.61,-80.6,32.849,3.684e-5,21.364,-0.004,55.359,89.984,545.514,55.5,0.033,7.72e-4,9.791,60.522,58.63,0.283,0,0,0.016,0.6,0,0,0,0.618,9.979,-7.208,-1.033e-4,0,0,0,0,2.779,2.073,90,3.138,984.595,0.001,333.201,0.01,2.125e5,6.68,35.048,0.05,0.116,2.35e-4
6.646,773.745,773.745,0.846,1.385,-9.502,9.512,43.723,0.011,43.723,89.986,1.096,0.441,28.61,-80.6,39.54,3.684e-5,19.997,-0.004,54.323,89.984,545.514,55.5,0.033,7.72e-4,9.791,59.876,58.63,0.187,0,0,0.012,0.6,0,0,0,0.496,12.027,-11.805,-2.18e-4,0,0,0,0,2.641,2.11,90,3.138,984.589,0.001,333.2,0.01,2.04e5,6.68,35.048,0.05,0.117,1.931e-4
6.696,773.845,773.845,0.37,1.138,-9.664,9.666,43.901,0.011,43.901,89.986,1.076,0.196,28.61,-80.6,46.699,3.683e-5,18.436,-0.004,53.368,89.984,545.514,55.5,0.033,7.72e-4,9.791,69.343,58.63,1.604,0,0,0.008,0.6,0,0,0,0.361,5.748,-1.289,-1.928e-4,0,0,0,0,2.426,2.093,90,3.138,984.585,0.001,333.2,0.01,1.962e5,6.68,35.048,0.05,0.117,1.639e-4
# Event APOGEE occurred at t=6.746 seconds
6.746,773.866,773.866,-0.112,1.072,-9.644,9.647,44.077,0.011,44.077,89.985,1.066,0.207,28.61,-80.6,54.429,3.684e-5,18.179,-0.004,52.452,89.983,545.514,55.5,0.033,7.72e-4,9.791,69.59,58.63,1.641,0,0,0.005,0.6,0,0,0,0.229,6.017,-2.563,-1.576e-4,0,0,0,0,2.266,2.187,90,3.138,984.584,0.001,333.2,0.01,2.002e5,6.68,35.048,0.05,0.117,1.561e-4
6.796,773.808,773.808,-0.594,1.211,-9.618,9.62,44.251,0.011,44.251,89.985,1.055,0.229,28.61,-80.6,61.641,3.684e-5,17.754,-0.004,51.553,89.983,545.514,55.5,0.033,7.72e-4,9.791,69.838,58.63,1.678,0,0,0.003,0.6,0,0,0,0.13,6.265,-3.473,4.888e-4,0,0,0,0,1.992,2.283,90,3.138,984.587,0.001,333.2,0.01,2.086e5,6.68,35.048,0.05,0.119,1.716e-4
6.846,773.672,773.672,-1.074,1.497,-9.582,9.586,44.423,0.011,44.423,89.985,1.043,0.261,28.61,-80.6,68.063,3.684e-5,17.168,-0.004,50.679,89.983,545.514,55.5,0.033,7.72e-4,9.791,70.057,58.63,1.711,0,0,0.002,0.6,0,0,0,0.066,6.493,-4.079,4.049e-4,0,0,0,0,1.657,2.387,90,3.138,984.592,0.001,333.2,0.011,2.211e5,6.68,35.048,0.05,0.119,2.051e-4
6.896,773.456,773.456,-1.552,1.862,-9.539,9.544,44.593,0.012,44.593,89.985,1.029,0.302,28.61,-80.6,73.705,3.683e-5,16.417,-0.004,49.839,89.983,545.514,55.5,0.033,7.72e-4,9.791,70.245,58.63,1.739,0,0,9.249e-4,0.6,0,0,0,0.029,6.705,-4.491,1.44e-4,0,0,0,0,1.331,2.479,90,3.138,984.6,0.001,333.201,0.012,2.36e5,6.68,35.048,0.05,0.12,2.49e-4
6.946,773.162,773.162,-2.028,2.266,-9.486,9.492,44.76,0.012,44.76,89.985,1.012,0.353,28.61,-80.6,78.537,3.683e-5,15.487,-0.004,49.041,89.982,545.514,55.5,0.033,7.72e-4,9.791,70.383,58.63,1.759,0,0,3.932e-4,0.6,0,0,0,0.011,6.91,-4.782,3.016e-4,0,0,0,0,1.027,2.572,90,3.139,984.61,0.001,333.201,0.012,2.533e5,6.68,35.048,0.05,0.12,2.987e-4
6.996,772.791,772.791,-2.501,2.691,-9.432,9.441,44.925,0.012,44.925,89.985,0.994,0.403,28.61,-80.6,83.186,3.683e-5,14.369,-0.004,48.293,89.982,545.514,55.5,0.033,7.72e-4,9.791,70.547,58.63,1.784,0,0,9.809e-5,0.6,0,0,0,0.002,7.09,-5.007,2.512e-5,0,0,0,0,0.785,2.592,90,3.139,984.624,0.001,333.201,0.013,2.689e5,6.68,35.048,0.05,0.12,3.515e-4
7.046,772.342,772.342,-2.971,3.126,-9.368,9.38,45.086,0.012,45.086,89.985,0.972,0.463,28.61,-80.6,87.272,3.684e-5,13.055,-0.004,47.607,89.982,545.514,55.5,0.033,7.72e-4,9.791,70.671,58.63,1.802,0,0,7.454e-6,0.6,0,0,0,1.582e-4,7.269,-5.181,1.853e-4,0,0,0,0,0.572,2.611,90,3.14,984.641,0.001,333.202,0.014,2.863e5,6.68,35.048,0.05,0.12,4.06e-4
7.096,771.817,771.817,-3.437,3.565,-9.292,9.307,45.244,0.012,45.244,89.985,0.947,0.535,28.61,-80.6,90.807,3.685e-5,11.514,-0.004,46.992,89.982,545.514,55.5,0.033,7.72e-4,9.791,70.749,58.63,1.814,0,0,-2.242e-7,0.6,0,0,0,-4.181e-6,7.454,-5.345,-2.386e-4,0,0,0,0,0.391,2.635,90,3.141,984.66,0.001,333.202,0.015,3.054e5,6.68,35.048,0.05,0.121,4.613e-4
7.146,771.215,771.215,-3.9,4.006,-9.201,9.222,45.397,0.012,45.397,89.985,0.918,0.62,28.61,-80.6,93.845,3.685e-5,9.701,-0.004,46.46,89.981,545.514,55.5,0.033,7.72e-4,9.791,70.782,58.63,1.819,0,0,-2.675e-5,0.6,0,0,0,-4.379e-4,7.65,-5.525,2.405e-4,0,0,0,0,0.243,2.67,90,3.142,984.683,0.001,333.203,0.016,3.26e5,6.68,35.048,0.05,0.121,5.17e-4
7.196,770.537,770.537,-4.357,4.446,-9.097,9.125,45.545,0.012,45.545,89.985,0.885,0.719,28.61,-80.6,96.478,3.687e-5,7.564,-0.004,46.027,89.981,545.514,55.5,0.033,7.72e-4,9.791,70.777,58.63,1.818,0,0,-1.414e-4,0.6,0,0,0,-0.002,7.857,-5.74,8.062e-5,0,0,0,0,0.13,2.713,90,3.143,984.708,0.001,333.204,0.017,3.476e5,6.68,35.048,0.05,0.121,5.726e-4
7.246,769.786,769.786,-4.81,4.884,-9.004,9.04,45.687,0.012,45.687,89.984,0.847,0.806,28.61,-80.6,99.761,3.684e-5,5.096,-0.004,45.709,89.981,545.514,55.5,0.033,7.72e-4,9.791,70.889,58.63,1.835,0,0,-5.154e-4,0.6,0,0,0,-0.007,8.007,-5.844,-4.595e-4,0,0,0,0,0.053,2.641,90,3.144,984.736,0.001,333.204,0.018,3.655e5,6.68,35.048,0.05,0.122,6.281e-4
7.296,768.96,768.96,-5.258,5.319,-8.921,8.964,45.822,0.013,45.822,89.984,0.804,0.882,28.61,-80.6,103.587,3.684e-5,2.375,-0.004,45.522,89.981,545.514,55.5,0.033,7.72e-4,9.791,71.104,58.63,1.867,0,0,-0.001,0.6,0,0,0,-0.017,8.1,-5.818,4.25e-4,0,0,0,0,0.011,2.473,90,3.146,984.766,0.001,333.205,0.019,3.811e5,6.68,35.048,0.05,0.122,6.834e-4
7.346,768.061,768.061,-5.702,5.752,-8.834,8.886,45.95,0.013,45.95,89.984,0.758,0.965,28.61,-80.6,107.42,3.686e-5,-0.554,-0.004,45.475,89.98,545.514,55.5,0.033,7.72e-4,9.791,71.341,58.63,1.903,0,0,-0.003,0.6,0,0,0,-0.035,8.169,-5.733,-4.522e-4,0,0,0,0,-5.348e-4,2.28,90,3.147,984.799,0.001,333.206,0.019,3.975e5,6.68,35.048,0.05,0.122,7.384e-4
7.396,767.089,767.089,-6.14,6.18,-8.683,8.755,46.071,0.013,46.071,89.984,0.706,1.118,28.61,-80.6,109.101,3.683e-5,-3.848,-0.004,45.583,89.98,545.514,55.5,0.033,7.72e-4,9.791,71.26,58.63,1.891,0,0,-0.005,0.6,0,0,0,-0.045,8.392,-6.012,-3.785e-5,0,0,0,0,-0.023,2.352,90,3.149,984.835,0.001,333.207,0.021,4.22e5,6.68,35.048,0.05,0.122,7.929e-4
7.446,766.047,766.047,-6.57,6.601,-8.52,8.618,46.182,0.013,46.182,89.984,0.646,1.293,28.61,-80.6,110.656,3.693e-5,-7.732,-0.004,45.87,89.98,545.514,55.5,0.033,7.72e-4,9.791,71.166,58.63,1.877,0,0,-0.006,0.6,0,0,0,-0.056,8.625,-6.268,2.598e-4,0,0,0,0,-0.082,2.447,90,3.151,984.874,0.001,333.208,0.022,4.468e5,6.68,35.048,0.048,0.123,8.465e-4
7.494,764.985,764.985,-6.974,6.998,-8.399,8.52,46.278,0.013,46.278,89.984,0.581,1.433,28.61,-80.6,113.315,3.694e-5,-11.886,-0.004,46.337,89.979,545.514,55.5,0.033,7.72e-4,9.791,71.284,58.63,1.894,0,0,-0.01,0.6,0,0,0,-0.077,8.726,-6.161,4.901e-4,0,0,0,0,-0.179,2.382,90,3.153,984.913,0.001,333.209,0.023,4.662e5,6.68,35.048,0.045,0.123,8.97e-4
7.538,763.937,763.937,-7.346,7.364,-8.267,8.42,46.358,0.013,46.358,89.984,0.514,1.597,28.61,-80.6,115.278,3.709e-5,-16.045,-0.004,46.96,89.979,545.514,55.5,0.033,7.72e-4,9.791,71.319,58.63,1.9,0,0,-0.013,0.6,0,0,0,-0.096,8.859,-6.124,4.985e-4,0,0,0,0,-0.299,2.407,90,3.154,984.952,0.001,333.21,0.024,4.864e5,6.68,35.048,0.041,0.123,9.436e-4
7.58,762.919,762.919,-7.684,7.697,-8.13,8.323,46.423,0.013,46.423,89.984,0.444,1.781,28.61,-80.6,116.718,3.704e-5,-20.211,-0.004,47.706,89.979,545.514,55.5,0.033,7.72e-4,9.791,71.295,58.63,1.896,0,0,-0.016,0.6,0,0,0,-0.111,9.015,-6.144,-2.631e-4,0,0,0,0,-0.438,2.504,90,3.156,984.99,0.001,333.211,0.025,5.064e5,6.68,35.048,0.038,0.124,9.86e-4
7.618,761.944,761.944,-7.99,7.999,-8.006,8.244,46.474,0.013,46.474,89.984,0.373,1.965,28.61,-80.6,118.071,3.703e-5,-24.354,-0.005,48.551,89.978,545.514,55.5,0.033,7.72e-4,9.791,71.284,58.63,1.894,0,0,-0.02,0.6,0,0,0,-0.126,9.15,-6.112,-1.549e-4,0,0,0,0,-0.592,2.611,90,3.158,985.026,0.001,333.212,0.026,5.248e5,6.68,35.048,0.036,0.124,0.001
7.653,760.997,760.997,-8.273,8.278,-7.903,8.188,46.513,0.013,46.513,89.984,0.3,2.141,28.61,-80.6,119.561,3.71e-5,-28.445,-0.004,49.488,89.978,545.514,55.5,0.033,7.72e-4,9.791,71.322,58.63,1.9,0,0,-0.024,0.6,0,0,0,-0.144,9.242,-5.972,-4.448e-4,0,0,0,0,-0.759,2.699,90,3.159,985.061,0.001,333.213,0.026,5.415e5,6.68,35.048,0.034,0.124,0.001
7.687,760.055,760.055,-8.541,8.544,-7.843,8.167,46.543,0.013,46.543,89.983,0.225,2.277,28.61,-80.6,121.701,3.708e-5,-32.408,-0.005,50.527,89.978,545.514,55.5,0.033,7.72e-4,9.791,71.502,58.63,1.927,0,0,-0.031,0.6,0,0,0,-0.172,9.226,-5.554,-2.808e-4,0,0,0,0,-0.937,2.687,90,3.161,985.096,0.001,333.214,0.027,5.553e5,6.68,35.048,0.035,0.124,0.001
