# Sim1Full (Up to date)
# 798 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
9.739,2251.305,2251.305,-2.996,3.33,-6.176,6.215,34.664,0.032,34.664,89.946,1.452,0.694,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,1.947,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.028,90,10.54,933.805,0.001,337.686,0.009,1.806e5,6.706,35.315,0.161,0.425,4.382e-4
9.9,2249.461,2249.461,-3.99,4.285,-3.468,3.519,33.868,0.032,33.868,89.945,1.564,0.6,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,3.36,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.943,90,10.543,933.868,0.001,337.688,0.012,2.372e5,6.706,35.315,0.284,0.426,5.595e-4
10.184,2245.282,2245.282,-4.975,5.269,0.03,0.795,32.331,0.033,32.331,89.942,1.734,0.795,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.213,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.137,90,10.552,934.01,0.001,337.693,0.015,2.955e5,6.706,35.315,0.254,0.426,6.854e-4
10.438,2241.137,2241.137,-4.968,5.332,-0.03,0.154,30.8,0.032,30.8,89.94,1.936,0.151,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.165,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.014,90,10.56,934.152,0.001,337.698,0.015,2.942e5,6.706,35.315,0.255,0.426,6.959e-4
10.693,2236.985,2236.985,-4.975,5.353,0.006,0.349,29.167,0.032,29.167,89.936,1.975,0.349,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798,90,10.568,934.293,0.001,337.703,0.015,2.948e5,6.706,35.315,0.254,0.426,6.991e-4
10.947,2232.839,2232.839,-4.974,5.319,0.002,0.367,27.558,0.032,27.558,89.933,1.886,0.367,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,90,10.576,934.434,0.001,337.708,0.015,2.947e5,6.706,35.315,0.254,0.426,6.937e-4
11.201,2228.692,2228.692,-4.973,5.286,0.001,0.365,26.024,0.032,26.024,89.929,1.793,0.365,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.979,90,10.585,934.575,0.001,337.713,0.015,2.947e5,6.706,35.315,0.254,0.426,6.883e-4
11.455,2224.545,2224.545,-4.973,5.318,0.015,0.638,24.49,0.032,24.49,89.924,1.886,0.638,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.199,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21,90,10.593,934.717,0.001,337.718,0.015,2.952e5,6.706,35.315,0.254,0.426,6.935e-4
11.709,2220.401,2220.401,-4.969,5.374,0.006,0.706,22.851,0.032,22.851,89.919,2.048,0.706,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.196,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.406,90,10.601,934.858,0.001,337.723,0.015,2.951e5,6.706,35.315,0.254,0.426,7.028e-4
11.963,2216.256,2216.256,-4.967,5.444,-0.024,0.043,21.067,0.032,21.067,89.912,2.227,0.036,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.167,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.209,90,10.609,934.999,0.001,337.728,0.015,2.943e5,6.706,35.315,0.254,0.426,7.142e-4
12.218,2212.109,2212.109,-4.974,5.446,0.002,0.154,19.213,0.032,19.213,89.904,2.218,0.154,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14,90,10.617,935.14,0.001,337.733,0.015,2.947e5,6.706,35.315,0.254,0.426,7.143e-4
12.472,2207.965,2207.965,-4.973,5.429,0.001,0.169,17.38,0.032,17.38,89.894,2.179,0.169,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.094,90,10.626,935.281,0.001,337.738,0.015,2.947e5,6.706,35.315,0.254,0.427,7.116e-4
12.726,2203.821,2203.821,-4.973,5.412,0.01,0.453,15.582,0.032,15.582,89.882,2.136,0.452,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.191,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.907,90,10.634,935.422,0.001,337.743,0.015,2.95e5,6.706,35.315,0.254,0.427,7.088e-4
12.98,2199.678,2199.678,-4.97,5.365,-0.004,0.33,13.85,0.032,13.85,89.868,2.021,0.33,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.854,90,10.642,935.563,0.001,337.748,0.015,2.947e5,6.706,35.315,0.254,0.427,7.013e-4
13.234,2195.535,2195.535,-4.971,5.335,-0.002,0.2,12.2,0.032,12.2,89.85,1.938,0.2,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.179,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.836,90,10.65,935.705,0.001,337.753,0.015,2.947e5,6.706,35.315,0.254,0.427,6.964e-4
13.488,2191.392,2191.392,-4.972,5.318,0.012,0.496,10.607,0.032,10.607,89.828,1.887,0.496,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.192,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.139,90,10.658,935.846,0.001,337.758,0.015,2.951e5,6.706,35.315,0.254,0.427,6.935e-4
13.742,2187.252,2187.252,-4.969,5.361,-0.011,0.05,8.982,0.032,8.982,89.797,2.013,0.049,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.174,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.988,90,10.667,935.987,0.001,337.763,0.015,2.946e5,6.706,35.315,0.254,0.427,7.006e-4
13.996,2183.109,2183.109,-4.971,5.359,0.002,0.15,7.31,0.032,7.31,89.751,2,0.15,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.924,90,10.675,936.128,0.001,337.768,0.015,2.948e5,6.706,35.315,0.254,0.427,7.002e-4
14.25,2178.968,2178.968,-4.971,5.344,0.006,0.352,5.659,0.032,5.659,89.68,1.962,0.352,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.141,90,10.683,936.269,0.001,337.773,0.015,2.949e5,6.706,35.315,0.254,0.427,6.978e-4
14.504,2174.829,2174.829,-4.969,5.376,6.49e-4,0.336,3.988,0.032,3.988,89.546,2.052,0.336,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.183,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.223,90,10.691,936.41,0.001,337.778,0.015,2.949e5,6.706,35.315,0.254,0.427,7.031e-4
14.758,2170.689,2170.689,-4.969,5.409,0.013,0.589,2.243,0.032,2.243,89.195,2.137,0.589,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.196,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.839,90,10.699,936.551,0.001,337.783,0.015,2.952e5,6.706,35.315,0.254,0.427,7.084e-4
15.011,2166.551,2166.551,-4.966,5.349,-7.731e-4,0.555,0.525,0.031,0.526,86.571,1.987,0.555,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.188,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.706,90,10.708,936.692,0.001,337.788,0.015,2.95e5,6.706,35.315,0.254,0.428,6.987e-4
15.265,2162.412,2162.412,-4.966,5.298,0.005,0.613,-1.072,0.031,1.073,271.678,1.846,0.613,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.192,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.536,90,10.716,936.833,0.001,337.793,0.015,2.952e5,6.706,35.315,0.254,0.428,6.905e-4
15.519,2158.274,2158.274,-4.965,5.245,-0.018,0.023,-2.546,0.031,2.546,270.705,1.691,0.014,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.17,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.684,90,10.724,936.973,0.001,337.798,0.015,2.945e5,6.706,35.315,0.254,0.428,6.818e-4
15.774,2154.134,2154.134,-4.969,5.248,0.002,0.149,-3.954,0.031,3.954,270.453,1.687,0.149,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.763,90,10.732,937.114,0.001,337.803,0.015,2.949e5,6.706,35.315,0.254,0.428,6.822e-4
16.027,2149.997,2149.997,-4.969,5.26,0.016,0.558,-5.374,0.031,5.374,270.333,1.725,0.557,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.196,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.007,90,10.74,937.255,0.001,337.808,0.015,2.953e5,6.706,35.315,0.254,0.428,6.841e-4
16.281,2145.862,2145.862,-4.965,5.304,-0.014,0.116,-6.869,0.031,6.869,270.26,1.866,0.115,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.173,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,10.749,937.396,0.001,337.813,0.015,2.946e5,6.706,35.315,0.254,0.428,6.915e-4
16.535,2141.724,2141.724,-4.968,5.318,0.002,0.142,-8.436,0.031,8.436,270.211,1.895,0.142,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.824,90,10.757,937.537,0.001,337.818,0.015,2.949e5,6.706,35.315,0.254,0.428,6.936e-4
16.789,2137.588,2137.588,-4.968,5.304,0.001,0.13,-9.998,0.031,9.998,270.178,1.859,0.13,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.926,90,10.765,937.678,0.001,337.822,0.015,2.949e5,6.706,35.315,0.254,0.428,6.915e-4
17.042,2133.453,2133.453,-4.968,5.316,0.001,0.14,-11.56,0.031,11.56,270.154,1.892,0.14,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.821,90,10.773,937.819,0.001,337.827,0.015,2.949e5,6.706,35.315,0.254,0.428,6.933e-4
17.296,2129.318,2129.318,-4.967,5.303,0.001,0.158,-13.12,0.031,13.12,270.135,1.857,0.158,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.777,90,10.781,937.959,0.001,337.832,0.015,2.949e5,6.706,35.315,0.254,0.429,6.912e-4
17.55,2125.184,2125.184,-4.967,5.289,0.01,0.441,-14.649,0.031,14.649,270.121,1.816,0.44,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.19,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.594,90,10.79,938.1,0.001,337.837,0.015,2.952e5,6.706,35.315,0.254,0.429,6.889e-4
17.804,2121.051,2121.051,-4.964,5.249,-0.008,0.111,-16.114,0.031,16.114,270.11,1.705,0.111,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.176,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.761,90,10.798,938.241,0.001,337.842,0.015,2.948e5,6.706,35.315,0.254,0.429,6.825e-4
18.057,2116.917,2116.917,-4.967,5.26,0.017,0.57,-17.545,0.031,17.545,270.101,1.733,0.57,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.198,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.022,90,10.806,938.382,0.001,337.847,0.015,2.954e5,6.706,35.315,0.254,0.429,6.843e-4
18.311,2112.786,2112.786,-4.962,5.305,-0.01,0.331,-19.047,0.031,19.047,270.093,1.877,0.331,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.178,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.045,90,10.814,938.522,0.001,337.852,0.015,2.949e5,6.706,35.315,0.254,0.429,6.918e-4
18.565,2108.652,2108.652,-4.965,5.338,-0.004,0.121,-20.646,0.031,20.646,270.085,1.961,0.121,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.178,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.023,90,10.822,938.663,0.001,337.857,0.015,2.949e5,6.706,35.315,0.254,0.429,6.97e-4
18.818,2104.52,2104.52,-4.966,5.35,0.005,0.291,-22.291,0.031,22.291,270.079,1.992,0.291,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.185,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14,90,10.831,938.804,0.001,337.862,0.015,2.951e5,6.706,35.315,0.254,0.429,6.99e-4
19.072,2100.389,2100.389,-4.964,5.377,-0.003,0.107,-23.979,0.031,23.979,270.073,2.066,0.107,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.179,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.012,90,10.839,938.945,0.001,337.867,0.015,2.949e5,6.706,35.315,0.254,0.429,7.034e-4
19.326,2096.258,2096.258,-4.965,5.367,8.394e-4,0.07,-25.686,0.031,25.686,270.068,2.038,0.07,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003,90,10.847,939.085,0.001,337.872,0.015,2.95e5,6.706,35.315,0.254,0.429,7.018e-4
19.579,2092.128,2092.128,-4.965,5.36,0.002,0.115,-27.375,0.03,27.375,270.064,2.021,0.115,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.963,90,10.855,939.226,0.001,337.877,0.015,2.95e5,6.706,35.315,0.254,0.429,7.007e-4
19.833,2087.998,2087.998,-4.964,5.349,7.654e-4,0.071,-29.043,0.03,29.044,270.06,1.992,0.071,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.956,90,10.863,939.367,0.001,337.882,0.015,2.95e5,6.706,35.315,0.254,0.429,6.988e-4
20.086,2083.869,2083.869,-4.964,5.342,0.008,0.365,-30.693,0.03,30.693,270.057,1.974,0.365,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.187,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.159,90,10.871,939.507,0.001,337.887,0.015,2.952e5,6.706,35.315,0.254,0.43,6.977e-4
20.34,2079.741,2079.741,-4.962,5.375,-0.005,0.113,-32.373,0.03,32.373,270.054,2.066,0.113,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.177,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.009,90,10.88,939.648,0.001,337.892,0.015,2.95e5,6.706,35.315,0.254,0.43,7.032e-4
20.593,2075.612,2075.612,-4.964,5.365,0.01,0.426,-34.08,0.03,34.08,270.051,2.037,0.426,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.19,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.253,90,10.888,939.788,0.001,337.897,0.015,2.953e5,6.706,35.315,0.253,0.43,7.015e-4
20.847,2071.485,2071.485,-4.961,5.405,-0.002,0.341,-35.819,0.03,35.819,270.048,2.145,0.341,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.319,90,10.896,939.929,0.001,337.902,0.015,2.951e5,6.706,35.315,0.254,0.43,7.081e-4
21.1,2067.357,2067.357,-4.962,5.44,-0.002,0.234,-37.64,0.03,37.64,270.046,2.232,0.234,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.351,90,10.904,940.069,0.001,337.907,0.015,2.951e5,6.706,35.315,0.254,0.43,7.138e-4
21.354,2063.23,2063.23,-4.962,5.465,-5.886e-4,0.143,-39.521,0.03,39.521,270.044,2.291,0.143,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.219,90,10.912,940.21,0.001,337.912,0.015,2.951e5,6.706,35.315,0.253,0.43,7.178e-4
21.607,2059.104,2059.104,-4.962,5.451,0.016,0.567,-41.411,0.03,41.411,270.041,2.255,0.567,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.197,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.968,90,10.921,940.351,0.001,337.917,0.015,2.956e5,6.706,35.315,0.253,0.43,7.154e-4
21.861,2054.98,2054.98,-4.958,5.389,-0.012,0.257,-43.226,0.03,43.226,270.04,2.111,0.257,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.175,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.981,90,10.929,940.491,0.001,337.922,0.015,2.95e5,6.706,35.315,0.254,0.43,7.055e-4
22.114,2050.853,2050.853,-4.961,5.366,-0.001,0.134,-44.956,0.03,44.956,270.038,2.046,0.134,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.114,90,10.937,940.632,0.001,337.927,0.015,2.951e5,6.706,35.315,0.253,0.43,7.018e-4
22.368,2046.728,2046.728,-4.961,5.38,0.004,0.283,-46.671,0.03,46.671,270.037,2.08,0.283,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.224,90,10.945,940.772,0.001,337.932,0.015,2.952e5,6.706,35.315,0.253,0.43,7.039e-4
22.621,2042.604,2042.604,-4.96,5.407,0.002,0.312,-48.43,0.03,48.43,270.035,2.152,0.312,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.183,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.31,90,10.953,940.912,0.001,337.937,0.015,2.952e5,6.706,35.315,0.253,0.431,7.084e-4
22.875,2038.48,2038.48,-4.96,5.438,-5.922e-4,0.251,-50.252,0.03,50.252,270.034,2.231,0.251,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.358,90,10.961,941.053,0.001,337.941,0.015,2.952e5,6.706,35.315,0.253,0.431,7.135e-4
23.128,2034.357,2034.357,-4.96,5.465,0.013,0.538,-52.133,0.03,52.133,270.033,2.294,0.538,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.194,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.023,90,10.97,941.193,0.001,337.946,0.015,2.956e5,6.706,35.315,0.253,0.431,7.178e-4
23.381,2030.235,2030.235,-4.957,5.406,-0.004,0.427,-53.983,0.03,53.983,270.031,2.158,0.427,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.942,90,10.978,941.334,0.001,337.951,0.015,2.952e5,6.706,35.315,0.253,0.431,7.084e-4
23.635,2026.113,2026.113,-4.958,5.365,-0.008,0.04,-55.733,0.029,55.733,270.03,2.05,0.039,28.61,-80.6,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.79,0,64.368,-9.599,0,0,5.176,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03,90,10.986,941.474,0.001,337.956,0.015,2.95e5,6.706,35.315,0.253,0.431,7.016e-4
